Actual,Predicted,Error,Error_%
0.796,0.7959339199205615,-6.608007943853522e-05,0.008301517517403921
0.838,0.8371668417031928,-0.0008331582968071904,0.09942223112257642
1.092,1.0976189555128015,0.005618955512801449,0.5145563656411583
0.819,0.8204188500190526,0.0014188500190526199,0.17324176056808546
0.342,0.3406534687269862,-0.001346531273013818,0.3937225944484847
0.607,0.6047575730760162,-0.002242426923983798,0.36942782932187773
0.858,0.8579830892617393,-1.6910738260711433e-05,0.001970948515234433
0.582,0.5807596223073601,-0.001240377692639849,0.21312331488657202
1.041,1.0402939294918006,-0.0007060705081993746,0.06782617754076604
0.917,0.9175856942696564,0.0005856942696563783,0.06387069461901616
0.528,0.5256533085464652,-0.0023466914535348327,0.4444491389270516
0.963,0.9634956229549029,0.0004956229549029079,0.0514665581415273
0.75,0.7491301988137316,-0.0008698011862684485,0.1159734915024598
0.193,0.20074715276574961,0.00774715276574961,4.014068790543839
1.032,1.0302574373277675,-0.001742562672232495,0.16885297211555184
0.973,0.972883333481058,-0.00011666651894193247,0.011990392491462741
0.563,0.5618089369856845,-0.0011910630143154854,0.21155648566882515
1.002,1.001991238176828,-8.761823172109828e-06,0.0008744334503103621
0.754,0.7535268104248328,-0.00047318957516717663,0.06275723808583245
0.323,0.3203968387008481,-0.0026031612991518904,0.8059322907590992
0.918,0.91975685838429,0.001756858384289961,0.19137890896404802
0.936,0.9369375131408318,0.0009375131408317916,0.10016166034527688
0.921,0.919473187747361,-0.0015268122526390648,0.1657776604385521
1.062,1.0588251987565558,-0.0031748012434442696,0.2989455031491779
0.934,0.9338047348864605,-0.00019526511353951115,0.020906329072752798
0.605,0.6084265450227858,0.003426545022785832,0.5663710781464185
0.822,0.822427949751219,0.00042794975121907,0.05206201353030049
0.797,0.7965171987767771,-0.0004828012232229728,0.060577317844789556
0.786,0.786369732186842,0.0003697321868419978,0.04703971842773509
0.992,0.9899378197246351,-0.0020621802753648666,0.20788107614565188
0.849,0.849619253294813,0.0006192532948130491,0.0729391395539516
0.965,0.9642613134474692,-0.0007386865525307318,0.07654782927779603
0.916,0.9179546047595138,0.0019546047595138116,0.2133847990735602
0.711,0.7105594725504434,-0.0004405274495565825,0.061958853664779545
0.617,0.6175363573280352,0.0005363573280352529,0.08692987488415768
0.843,0.8426642857172105,-0.0003357142827894455,0.039823758338012515
0.124,0.1179394445656447,-0.006060555434355297,4.887544705125239
0.84,0.8394029168197468,-0.0005970831802531995,0.07108133098252375
0.568,0.5694640243249938,0.0014640243249938178,0.2577507614425736
0.133,0.13392098126667287,0.0009209812666728656,0.692467117799147
0.055,0.05520202154515867,0.00020202154515867182,0.3673119002884942
0.97,0.9692190398383428,-0.0007809601616571848,0.08051135687187473
1.002,0.9995031887408043,-0.0024968112591956526,0.24918276039876774
0.141,0.13776247935552297,-0.003237520644477021,2.2961139322532067
0.882,0.8828397176071472,0.0008397176071471835,0.09520607790784393
1.053,1.0483375117856257,-0.004662488214374205,0.44278140687314393
0.578,0.5798128316861546,0.0018128316861546478,0.3136387000267557
0.929,0.9302226078125139,0.0012226078125138207,0.13160471609406033
0.577,0.5757693942952842,-0.0012306057047157815,0.21327655194380962
0.246,0.24680611363734845,0.000806113637348449,0.3276884704668492
0.896,0.896321518319806,0.0003215183198059801,0.03588374104977456
0.69,0.6895987753129832,-0.0004012246870167546,0.058148505364747055
0.675,0.6767090416064266,0.0017090416064265979,0.2531913491002367
0.957,0.9549770715428685,-0.0020229284571314787,0.21138228392178463
0.924,0.9257600530061683,0.0017600530061682162,0.19048192707448228
1.023,1.024940100597103,0.0019401005971031449,0.1896481522094961
0.935,0.9352421154524374,0.00024211545243735255,0.025894700795438774
0.618,0.6194662669435207,0.0014662669435206999,0.23726002322341425
0.811,0.8115029780753962,0.000502978075396121,0.06201949141752417
0.836,0.8360534453230226,5.344532302264948e-05,0.006392981222804962
0.433,0.42954173883267055,-0.003458261167329446,0.79867463448717
0.351,0.348115965201265,-0.0028840347987350023,0.821662335821938
0.806,0.8061019571039194,0.00010195710391935897,0.0126497647542629
0.758,0.7587159539218636,0.0007159539218636324,0.09445302399256364
0.679,0.680463847653366,0.001463847653365935,0.21558875601854713
1.036,1.0360726502596973,7.265025969727112e-05,0.007012573329852425
0.812,0.8121903196816906,0.00019031968169058722,0.023438384444653595
1.017,1.0169781923474481,-2.1807652551775192e-05,0.002144311951993628
1.05,1.0480205924386063,-0.001979407561393698,0.18851500584701886
1.04,1.04130911093276,0.0013091109327598716,0.12587605122691073
0.589,0.5892079667007474,0.00020796670074740842,0.03530843815745474
0.923,0.9207332401722843,-0.0022667598277157364,0.24558611351199744
0.848,0.849334427238988,0.001334427238988023,0.15736170271085176
0.662,0.6620959551441827,9.595514418270223e-05,0.014494734770800943
0.864,0.8632878965864462,-0.0007121034135537663,0.08241937656872295
0.987,0.9864882415783235,-0.0005117584216765003,0.05184989074736579
0.877,0.8759819521781347,-0.00101804782186532,0.11608298995043557
