Actual,Predicted,Error,Error_%
29.825,29.88648831019837,0.061488310198370755,0.20616365531725317
33.638,33.609693680111235,-0.0283063198887632,0.0841498302180962
34.2,34.305997969508375,0.10599796950837259,0.30993558335781457
23.472,23.50388607125783,0.03188607125782994,0.1358472701850287
33.711,33.68743740836504,-0.02356259163495622,0.06989585486920062
30.428,30.280647022615653,-0.14735297738434738,0.48426770535147684
23.126,23.74074618005415,0.6147461800541478,2.6582469084759484
33.218,33.168498123702236,-0.04950187629776792,0.14902124239198
22.144,22.596530334667264,0.4525303346672658,2.043579907276309
0.0,0.005424295792802884,0.005424295792802884,inf
31.947,31.74551330020889,-0.20148669979110778,0.6306905180176786
17.289,17.64972846870655,0.3607284687065473,2.086462309598862
21.564,22.036444860893344,0.4724448608933436,2.190896220058169
13.887,12.959687088543253,-0.9273129114567471,6.6775611107996475
20.683,20.770942969897792,0.08794296989779227,0.42519445872355205
31.754,31.950848301833123,0.1968483018331213,0.6199165517198504
25.009,24.922645600921577,-0.08635439907842368,0.3452932907290323
22.128,22.24465454973725,0.1166545497372482,0.5271807200707168
11.98,12.801022331830001,0.821022331830001,6.8532748900667855
33.67,33.61463245884266,-0.0553675411573451,0.16444176167907662
32.861,32.79866917892185,-0.0623308210781488,0.18968023212363838
28.596,28.60025550931173,0.004255509311729355,0.014881484514370383
28.985,29.119848723622287,0.13484872362228728,0.4652362381310584
30.66,30.80609637474521,0.1460963747452091,0.47650480999742034
33.244,33.17962738405469,-0.06437261594530952,0.19363679444504125
0.0,0.08009962108837211,0.08009962108837211,inf
31.915,32.00747676988163,0.09247676988162823,0.28975957976383593
31.355,31.372176938083133,0.017176938083132143,0.05478213389613185
19.816,19.968881410222092,0.15288141022209345,0.7715048961550942
31.189,31.186385709145526,-0.002614290854474177,0.008382092579031636
34.938,34.923866104281046,-0.014133895718956069,0.040454220959860517
32.422,32.39378207858368,-0.02821792141631363,0.08703325339680967
17.984,18.149566341871978,0.16556634187197616,0.9206313493770916
24.494,24.305686297816703,-0.18831370218329724,0.7688156372307391
21.89,21.672177650267653,-0.21782234973234793,0.9950769745653171
29.684,29.171798620573146,-0.5122013794268554,1.7255133385893253
34.005,33.50312999863298,-0.5018700013670241,1.475871199432507
28.707,28.671048200701915,-0.03595179929808623,0.12523704775171987
23.659,23.701627306440578,0.042627306440579105,0.18017374546928908
33.066,32.910843972805324,-0.15515602719467836,0.4692313167443245
16.299,17.124374113219346,0.8253741132193468,5.0639555384952875
19.267,19.454547227710858,0.18754722771085852,0.9734116764979422
29.363,29.399036336928983,0.03603633692898356,0.12272702696925913
11.005,12.372772097088175,1.3677720970881744,12.428642408797586
7.332,10.8539143748256,3.5219143748255997,48.03483871829787
26.98,27.090929676178114,0.11092967617811311,0.4111552119277728
32.497,32.54036335221929,0.043363352219287776,0.13343801649163856
21.513,21.611774082736915,0.09877408273691302,0.4591367207591364
22.468,21.926428800129386,-0.5415711998706136,2.4104112509819013
33.76,33.59722964719284,-0.1627703528071578,0.4821396706373157
23.35,23.0957404680922,-0.2542595319078025,1.0889059182347
28.808,28.967165433588992,0.15916543358899204,0.5525042821056375
32.865,32.732217039959046,-0.1327829600409558,0.40402543752002373
23.457,23.908642359485935,0.451642359485934,1.9254054631279958
33.369,33.30153439488699,-0.06746560511300714,0.20218048222304277
31.95,31.974586356699838,0.024586356699838774,0.07695260312938583
27.421,27.28991948875045,-0.1310805112495501,0.4780296533662161
33.73,33.53613681076244,-0.19386318923755397,0.5747500422103586
30.571,30.752659055813144,0.18165905581314234,0.5942201949989936
33.42,33.475415115569355,0.05541511556935319,0.16581422971081147
23.853,23.220451378133998,-0.6325486218660039,2.65186191198593
18.097,17.292146882511613,-0.8048531174883884,4.4474394512261055
30.615,30.43760271070685,-0.1773972892931468,0.579445661581404
31.322,31.61477589025329,0.2927758902532922,0.93472923265849
19.774,19.72740031053856,-0.04659968946144133,0.23566142136867263
18.96,18.842664178281982,-0.1173358217180187,0.6188598191878624
21.805,21.65691206525749,-0.14808793474250947,0.6791466853589061
22.917,22.940045470356804,0.023045470356802156,0.10056058976655824
22.461,22.198404877394662,-0.2625951226053367,1.1691159013638606
5.639,10.86618065532838,5.22718065532838,92.69694370151409
33.889,33.77346995995143,-0.1155300400485757,0.34090719716892115
20.315,20.207340041070864,-0.10765995892913693,0.5299530343545996
22.355,22.774721007838654,0.4197210078386533,1.8775263155385968
0.0,0.026899204282055285,0.026899204282055285,inf
33.457,33.37218630855048,-0.08481369144951856,0.2535005871701544
21.639,21.429693434673027,-0.20930656532697256,0.9672654250518627
32.624,32.82572319602037,0.20172319602036737,0.6183275993758195
21.375,21.430888860911836,0.055888860911835536,0.26146835514309025
27.908,27.8711441762589,-0.03685582374110297,0.1320618594707717
28.56,28.337013138921844,-0.22298686107815513,0.7807663203016637
31.375,31.132810306436408,-0.2421896935635921,0.7719193420353533
23.653,23.728447827488683,0.07544782748868428,0.3189778357446594
31.154,31.023746960941388,-0.13025303905861207,0.4180941100937667
12.758,12.883624550606147,0.12562455060614752,0.9846727591013288
0.0,-0.0007651279664478539,-0.0007651279664478539,inf
32.184,31.872164382236733,-0.31183561776326485,0.9689150440071616
32.682,32.71938512501597,0.037385125015966025,0.11439056672163889
27.922,28.192594570734073,0.27059457073407245,0.9691088415373985
30.343,30.29834506308986,-0.04465493691013833,0.147167178295285
21.174,21.144112222975863,-0.029887777024136142,0.14115319270868112
34.082,34.0591086795941,-0.022891320405904025,0.06716542575524917
33.641,33.611732258346485,-0.029267741653512758,0.08700021299459815
34.45,34.346744677145026,-0.1032553228549773,0.2997251751958702
20.649,20.713022118360172,0.06402211836017102,0.3100494859807788
29.214,29.38975736280219,0.1757573628021909,0.6016203286170703
31.379,31.572679974539184,0.19367997453918306,0.6172280013358713
24.507,23.769357126889066,-0.7376428731109357,3.0099272579709293
25.844,26.079041162432453,0.2350411624324522,0.9094612383239908
27.62,27.753931525084617,0.13393152508461625,0.48490776641787203
21.013,21.157748558274253,0.1447485582742516,0.6888524164767125
25.824,26.200456516385454,0.37645651638545274,1.4577777121493678
29.743,29.60434519769167,-0.13865480230832716,0.4661762509105577
29.082,29.48159924561429,0.39959924561429006,1.3740432075314284
32.612,32.4962177149685,-0.11578228503150001,0.35502969775389426
26.849,26.653006670038454,-0.19599332996154573,0.7299837236453712
29.206,29.34871329231092,0.14271329231091912,0.48864374550064754
30.16,30.16894447353156,0.008944473531560249,0.029656742478648038
23.836,23.80822315475162,-0.02777684524837909,0.11653316516353034
29.892,30.017754849877697,0.1257548498776977,0.42069734336176134
33.132,33.15953442073024,0.027534420730241038,0.08310521770566534
